title,bedrooms,price,post_time,location
Private Outdoor space*Exposed brick new Everything*Gas included*Park a,3,2600.0,2/6,bed stuy
🔥Modern New Duplex *Private Backyard *Lots of Windows NO FEE!!,2,2600.0,2/6,buschwick
69th Street (btw Northern Blvd & 34th Ave),3,3400.0,2/6,other
AMAZING UPDATED 2 BEDROOM APARTMNET,2,2500.0,2/6,other
44TH STREET AND 43RD AVE TWO BEDROOMS NEAR #7 TRAIN AND 30MIN TO N Y,2,2250.0,2/6,other
Modern 1 bed in New Development!!,1,2300.0,2/6,crown heights
STUNNING 2 BED!! PRIME LOCATION,2,2800.0,2/6,bed stuy
DUPLEX IN PRIME LOCATION!!,3,3200.0,2/6,other
W/D IN UNIT! STUNNING DUPLEX/ OUTDOOR SPACE!,4,3200.0,2/6,other
BRAND NEW 2 Bed 1.5 Bath Laundry in unit NO FEE,2,3400.0,2/6,bed stuy
3 BED 1 BATH//Dishwasher//Laundry in building//NO FEE!!!,3,2795.0,2/6,crown heights
PORT MORRIS * 2 BED * 2 BATH * LUXURY * NEW BLDG * GYM * LAUNDRY,2,3500.0,2/6,other
SOHO LUXURY 1 BEDROOM,1,3995.0,2/6,other
Gorgeous 3 Bed 1.5 Bath available in the Heart of Crown Heights!,3,2899.0,2/6,crown heights
2 Bed w/ in-unit Washer + Dryer & Backyard!,2,2599.0,2/6,other
240 #3P A TWO BEDROOM STEAL!!,2,2450.0,2/6,brooklyn
44TH STREET AND 43RD AVE TWO BEDROOMS NEAR #7 TRAIN AND 30MIN TO N Y,2,2250.0,2/6,other
Charming one bedroom apartment next to Central Park,1,3700.0,2/6,other
"AMAZING LOCATION! HALF Block from Maria Hernadez, Jefferson L Train!!!",3,3000.0,2/6,buschwick
* NO FEE 4 BED/2BA * IN UNIT LAUNDRY * HEAT AND HOT WATER INCLUDED *,4,5699.0,2/6,other
HARLEM/CENTRAL PARK NORTH VIEW  NO FEE ONE BEDROOM,1,2499.0,2/6,other
40TH STREET AND 43RD AVE ONE BEDROOM NEAR #7 TRAIN AND 30MIN TO N Y  C,1,1695.0,2/6,other
White Plains Stunner!!,5,10000.0,2/6,other
Beautiful five bedroom fully renovated,5,4179.0,2/6,other
Hermoso apartamento primer piso,3,3200.0,2/6,other
Spacious 3 bed 1 bath apt near Maria Hernedez,3,3300.0,7h ago,buschwick
Spacious 1 Bedroom Apartment!! NO FEE Crownheights,1,2300.0,7h ago,crown heights
3 Bed 2 Bath GREAT DEAL,3,2800.0,7h ago,bed stuy
PET OK*RIVERVIEW*HUGE*MINT COND.*CLOSE TO RR/SHOPS,2,2800.0,7h ago,other
2BR Ranch House for Short -Term Rental,2,2800.0,7h ago,other
3 BED 1 BATH//Dishwasher//Laundry in building//NO FEE!!!,3,2795.0,7h ago,crown heights
MASSIVE 4 BED IN BUSHWICK!! SHARED YARD 🌳,4,3799.0,7h ago,brooklyn
BRAND NEW 2 Bed 1.5 Bath Laundry in unit NO FEE,2,3400.0,7h ago,bed stuy
TOP FLOOR=LARGE CLOSETS=MASSIVE SPACE=BRIGHT=HIGH CEILING=FREE GYM,1,2890.0,7h ago,financial district
2 BRs/2 Baths_2 BALCONIES_Elevator_Pet Ok__SUNSET PARK SLOPE GREENWOOD,2,2750.0,7h ago,other
REMARKABLE CONDO FINISHES=TOP FLOOR=NEW CONSTRUCTION=CITY VIEW,4,4900.0,7h ago,financial district
2 BRs/2 Baths_2 BALCONIES_Elevator_Pet Ok____SUNSET PARK INDUSTRY CITY,2,2750.0,7h ago,other
East Village Gem NO FEE,3,6000.0,7h ago,other
No Fee 3bed/1bath in Stuy Heights,3,3250.0,7h ago,brooklyn
No Fee 2bed/1bath $2350,2,2350.0,7h ago,brooklyn
NO FEE! Spacious 2 Bed in Prime Location with 1 Month FREE!,2,3624.0,7h ago,brooklyn
Live the dream life in our gorgeous community! Stop by for a tour!,2,2890.0,7h ago,other
*AMAZING* SUNNY 3 BED 1.5 BATH WITH W/D IN UNIT IN PRIME BUSHWICK!,3,3300.0,7h ago,buschwick
GORGEOUS 3 BED PROSPECT PARK SOUTH!!,3,2850.0,7h ago,other
BEAUTIFUL 3 BEDROOM!! STEAL DEAL!!,3,2750.0,7h ago,other
HOT DEAL!! GORGEOUS 3 BED!!! RENOVATED!!,3,2795.0,7h ago,crown heights
Room C av for rent - last vacancy,4,970.0,8h ago,other
spacious one bedroom available now,1,1550.0,8h ago,other
No fee!- Large 2BR in a Central Williamsburg location!- By the Sway!,2,3300.0,8h ago,other
"$2,25o 2Bed 1Bath w/Rooftop+Elevator+Laundry",2,2.0,8h ago,other
Private House Three Bedroom_Kitchen_Bath_Close to All Transportation,3,2695.0,8h ago,other
42nd st sun drenched 1BR river views of New Jerse,1,4900.0,8h ago,other
HUGE 4 BED 1.5 BATH IN CROWN HEIGHTS! SPACIOUS ROOMS W/ LOTS OF LIGHT,4,2700.0,8h ago,crown heights
MASSIVE 4 BED 1 BATH DUPLEX IN SWEET BUSHWICK LOCATION! NO BROKERS FEE,4,3200.0,8h ago,buschwick
MASSIVE 2 BED 1 BATH W/ PRIVATE YARD IN OCEAN HILL! NO BROKER’S FEE,2,2400.0,8h ago,other
PET OK*2 BATHR.*LAUNDRY*GARAGE*SPACIOUS*EASTCHESTER SCH.*CLOSE TO RR**,2,3150.0,8h ago,other
*ENORMOUS 1 BED 1 BATH W/ OFFICE ROOM IN BUSHWICK FOR A GREAT PRICE!*,1,2500.0,8h ago,buschwick
"*IMMACULATE 3 BED 3 BATH IN CROWN HEIGHTS! LAUNDRY & ROOF, NO FEE!*",3,3150.0,8h ago,crown heights
VERY UNIQUE 3BR APT IN BENSONHURST,3,2800.0,8h ago,brooklyn
"Duplex 2Br, 2 Bath, Bell Blvd, Lirr",2,2450.0,8h ago,other
"Chic urban living at Residences on Bedford! 1 bed, 1 bath available!",1,1975.0,8h ago,other
Make your home with us! Lovely community with great style!,2,3545.0,8h ago,other
"""ULTIMATE APT!"" BEAUTIFUL(LUXURY)4BR/3BA-VIRT DM/ELV/GYM-WD UNIT-SS-DW",4,17500.0,8h ago,other
Large Two Bedroom Apartment_Elevator_Laundry_Close to All,2,2500.0,8h ago,other
3 Bedroom Apt for rent,3,2200.0,8h ago,other
"""ABSOLUTE CLASS"" GORGEOUS GIGANTIC 1BR-DM/ELEV/LNDRY/GYM-DW-CENTRAL PK",1,3800.0,2/7,other
"🌼 Beautiful 2bd/1Bath 🌼Great location, W/D in Building,",2,2500.0,2/7,crown heights
🌼 Beautiful 1bd/1 Bath & Private outdoor Space 🔥 Prime location,1,2850.0,2/7,other
🌼 Beautiful 2bd/1Bath & W/D in Building 🔥 Prime location,2,2800.0,2/7,crown heights
"🌼 Beautiful 5bd/3Bath + Private Roof Deck  🌼Great location,",5,4500.0,2/7,crown heights
"@ 1Fl renovated 3bed/2bath Apt w/i ""All Utilities/ Backyard"" @",3,2600.0,2/7,other
Hells Kitchen 3 Bedroom for A GREAT Price,3,5495.0,2/7,other
Great 1 Bedroom with Elevator,1,2300.0,2/7,other
Luxury 1 Bed | 1 Bath - 1 MONTH FREE,1,2500.0,2/7,other
BRAND NEW 3 BEDROOM 2 BATHROOMS. HASA CITYFHEPS WELCOME,3,3200.0,2/7,other
LARGE NEW 3 BEDROOM 2 BATHROOMS. CityFheps welcome,3,3200.0,2/7,other
"Rarely avail. real 3BR/1bth nr R 46th St pets ok newly reno,3/1/23 mv",3,2899.0,2/7,other
"@ 1Fl renovated 1bed/1bath Apt w/i ""All Utilities"" @",1,1850.0,2/7,other
Luxury 2 Bed | 2 Bath Apartment - 1 MONTH FREE!,2,3050.0,2/7,other
3BR Flex 4BR 1300sft. Pre-War Next To Brower Park,4,3500.0,2/7,crown heights
**Brand new 4 bed/ 2 bath in Prime East Village w/ W/D avail NOW!**,4,7995.0,2/7,other
Luxury 2 Bed | 2 Bath Apartment - 1 MONTH FREE!,2,3050.0,2/7,other
"@ 1Fl new 1bed/1bath Apt w/i ""All Utilities"" in a newly built home @",1,1900.0,2/7,other
"1 bedroom 1 bath fully renovated $1,450",1,1450.0,2/7,other
SUN BLASTED EAST VILL 2 BED DIGS - PRIME LOCATION___A STEAL!,2,3495.0,2/7,other
"3 bedrooms 1 bath fully renovated Staten Island $2,500",3,2500.0,2/7,other
NEW! Rent Stabilized 1BR Apartment in Sunset Park gowanus slope,1,1708.0,2/7,other
BRIGHT NEWLY MINTED CHELSEA 1 BED DIGS - PRIME LOCATION - RARE FIND,1,3495.0,2/7,other
BRIGHT NOLITA CORNER 3 BED STUNNER__PRIME LOCATION!,3,4995.0,2/7,other
DITMAS PARK- - -2-BEDROOMS APARTMENT,2,3000.0,2/7,other
"FIRST FLOOR, 2BDS APARTMENT",2,2300.0,2/7,other
Large real 3 bed flex brownstone steps to train and all must see.,3,3000.0,2/7,crown heights
####### 3 Bedrooms apartment for rent #######,3,2100.0,2/7,other
S. Williamsburg Prewar Renovated 3 Bed 2 Full Bathroom,3,3800.0,2/7,other
Renovated 1 bed** Sunny** Spacious,1,1845.0,2/7,other
Luxurious One Bedroom Condo,1,2650.0,2/7,other
Doorman Luxury Apartment Fully Furnished,1,4850.0,2/7,other
1 BEDROOM TRAVIS NEAR WEST SHORE EXP,1,1600.0,2/7,other
1 bath near C and  J train,2,2999.0,2/6,bed stuy
Spectacular Apartment Available,2,2300.0,2/6,other
Williamsburg Rent Stabilized luxury building w balcony + amenities!,1,3355.0,2/6,other
Private Outdoor space*Exposed brick new Everything*Gas included*Park a,3,2600.0,2/6,bed stuy
🔥Modern New Duplex *Private Backyard *Lots of Windows NO FEE!!,2,2600.0,2/6,buschwick
69th Street (btw Northern Blvd & 34th Ave),3,3400.0,2/6,other
AMAZING UPDATED 2 BEDROOM APARTMNET,2,2500.0,2/6,other
44TH STREET AND 43RD AVE TWO BEDROOMS NEAR #7 TRAIN AND 30MIN TO N Y,2,2250.0,2/6,other
Modern 1 bed in New Development!!,1,2300.0,2/6,crown heights
STUNNING 2 BED!! PRIME LOCATION,2,2800.0,2/6,bed stuy
DUPLEX IN PRIME LOCATION!!,3,3200.0,2/6,other
W/D IN UNIT! STUNNING DUPLEX/ OUTDOOR SPACE!,4,3200.0,2/6,other
BRAND NEW 2 Bed 1.5 Bath Laundry in unit NO FEE,2,3400.0,2/6,bed stuy
3 BED 1 BATH//Dishwasher//Laundry in building//NO FEE!!!,3,2795.0,2/6,crown heights
PORT MORRIS * 2 BED * 2 BATH * LUXURY * NEW BLDG * GYM * LAUNDRY,2,3500.0,2/6,other
SOHO LUXURY 1 BEDROOM,1,3995.0,2/6,other
Gorgeous 3 Bed 1.5 Bath available in the Heart of Crown Heights!,3,2899.0,2/6,crown heights
2 Bed w/ in-unit Washer + Dryer & Backyard!,2,2599.0,2/6,other
240 #3P A TWO BEDROOM STEAL!!,2,2450.0,2/6,brooklyn
44TH STREET AND 43RD AVE TWO BEDROOMS NEAR #7 TRAIN AND 30MIN TO N Y,2,2250.0,2/6,other
Charming one bedroom apartment next to Central Park,1,3700.0,2/6,other
"AMAZING LOCATION! HALF Block from Maria Hernadez, Jefferson L Train!!!",3,3000.0,2/6,buschwick
* NO FEE 4 BED/2BA * IN UNIT LAUNDRY * HEAT AND HOT WATER INCLUDED *,4,5699.0,2/6,other
HARLEM/CENTRAL PARK NORTH VIEW  NO FEE ONE BEDROOM,1,2499.0,2/6,other
40TH STREET AND 43RD AVE ONE BEDROOM NEAR #7 TRAIN AND 30MIN TO N Y  C,1,1695.0,2/6,other
White Plains Stunner!!,5,10000.0,2/6,other
Beautiful five bedroom fully renovated,5,4179.0,2/6,other
Hermoso apartamento primer piso,3,3200.0,2/6,other
Old Mill Basin 1BR Unit Everything Included Available ASAP,1,2200.0,2/6,brooklyn
High Floor 2 Bedroom with unobstructed views of Manhattan,2,5000.0,2/6,other
large 1Br in the center of White plains,1,2800.0,2/6,other
Stunning Renovated Short term 1 bed. Luxury building NoMad,1,5000.0,2/6,other
🔥Crown Heights🔥LUXURY NEW🔥3BR/LAUNDRY🔥GYM Balcony/NO FEE 2/5 TRAIN,3,2599.0,2/6,crown heights
🛑BUSHWICK🛑Large 3BR/1Bath Duplex/ @L/M Train No Fee,3,3299.0,2/6,buschwick
PRIME LOCATION------2 BEDROOM------WASHER/DRYER IN UNIT------WALKUP--,2,2850.0,2/6,other
NO FEE. 1 Bedroom with stunning views located in Downtown Brooklyn.,1,3799.0,2/6,other
Stunning Rent Stabilized 2 bedroom Located in Midtown West.,2,4800.0,2/6,other
"$1,9oo 1Bed 1Bath w/Dishwasher+W/D+Courtyard+Laundry ~ LIC, Queens",1,1.0,2/6,other
Amazing Huge 2BR/ washer/dryer / near transpotation,2,2999.0,2/6,other
Upper East Side 1 bed 1 bath between 2nd and 3rd UES MOVE IN ASAP,1,2775.0,2/6,other
BRAND NEW BUILDING - 1 Bed 1 Bath in Williamsburg!,1,4569.0,2/6,brooklyn
Ridgehill 2BR Parking Laundry by Roberts Ave,2,2600.0,2/6,other
"Prewar 2BR, Elevator/Laundry; Shares/Couple; Kensington Prospect Park",2,2500.0,2/6,other
"1 BEDROOM ""EASY RENTAL""",1,1800.0,2/6,other
Balcony in living room - 4 bed 2 bath,4,3999.0,2/6,brooklyn
1 bedroom/1 bathroom in nice apartment building-Harlem,1,1700.0,2/6,other
3 Bedroom in Prime Bushwick! Feb 1st or asap move in!,3,3500.0,2/6,brooklyn
Garden level 2 bed/1 bath residence with backyard access!,2,2999.0,2/6,other
Large 2 bedroom in Bedstuy - price to go,2,3200.0,2/6,brooklyn
Williamsburg-1 Bed-2 blocks from park-1 blocks from L train,1,3000.0,2/6,brooklyn
1 Bed 1 Bath ***NO FEE***,1,2387.0,2/6,other
3 BED 1 BATH//Dishwasher//Laundry in building//NO FEE!!!,3,2795.0,2/6,crown heights
"Gorgeous (1 Bed) By E/F Trains | Elevator/Laundry, Utilities Included",1,1950.0,2/6,other
*No Fee Stunning & Spacious 3BR APT! Washer & Dryer In Unit*,3,2500.0,2/6,other
Gorgeous spacious 1 bed available March 3,1,2850.0,2/6,other
Beautiful 1BR in Black Rock!! Black Rock Gardens,1,1725.0,2/6,other
Beautiful 1BR in Black Rock!! Cypress Apts.,1,1705.0,2/6,other
"NO FEE Rent Stabilized 1 Bed With Walls of Windows, W/D in unit ,pool",1,5170.0,2/6,financial district
19 St. Marks- Amazing Ultra Bright Warehouse Style Lofted 1 bed. Eleva,1,3375.0,2/6,other
19 St. Marks- Amazing Ultra Bright Warehouse Style Lofted 1 bed. Eleva,1,3375.0,2/6,other
MASSIVE 5 BEDROOM 2 BATHROOM IN BEDSTUY**LAUNDRY IN UNIT**NO FEE,5,4500.0,2/6,bed stuy
19 St. Marks- Amazing Ultra Bright Warehouse Style Lofted 1 bed. Eleva,1,3375.0,2/6,other
Beautiful 3 bed 1.5 bath in prime Bushwick!,3,3299.0,2/6,buschwick
HUGE OCEAN HILL 3 BED 1 BATH,3,800.0,2/6,other
2 BEDROOM  (UTILITIES INCLUDED),2,2000.0,2/6,other
HUGE 3 BEDROOM GARDEN LEVEL DUPLEX NEAR TRENDY FRANKLIN,3,3995.0,2/6,crown heights
"Large 2 Bed, 2 Bath in Battery Park. Bright Unit. 1000 sqft. NO Fee. N",2,5600.0,2/6,other
3BR LIV/DINING,3,3000.0,2/6,other
Studios and 1Bedrooms Available in Renovated Historic Building,1,2199.0,2/6,buschwick
3 bedroom railroad fully renovated near the M train,3,2400.0,2/6,other
4/5 Bedroom Apartment for Rent- Direct from Owner- No Broker Fees,5,3400.0,2/6,other
NO FEE! LARGE and SPACIOUS 3BR APT. AVAILABLE!!,3,3300.0,2/6,other
"3 bedroom 1 bath apartment in Jamaica, NY",3,3200.0,2/6,other
🌟Ridgewood 3 Bed 2.5 Bath! Gorgeous! $3500,3,3500.0,2/6,other
🌟 Bright Crown Heights 3 Bedroom Apartment! $2800,3,2795.0,2/6,crown heights
🌟Gorgeous Crown Heights 1 Bed! Chipotle down the street! $2300,1,2300.0,2/6,crown heights
🌟 Brand New 2 Bed unit by Brooklyn College! Laundry in-Unit! $2500,2,2500.0,2/6,other
BRAND NEW 2 Bed 1.5 Bath Laundry in unit NO FEE,2,3400.0,2/6,bed stuy
2 Bed 2 Bath Duplex🧱 w/ Private Roof🌲& Central Air💧,2,2800.0,2/6,other
SUPER BRIGHT BRAND NEW 2 BEDROOM IN PRIME BED-STUY,2,3400.0,2/6,bed stuy
3 BR apt w/even sized rooms☀️great closet space. near Saratoga Park🌲,3,3250.0,2/6,other
"☀️Beautiful 1BR w/Laundry in Renovated Brownstone, blocks from J/Z 👑",1,2650.0,2/6,buschwick
Rent Stabilized Modern 2 Bed/2 Bath in Clinton Hill - No Fee!,2,4700.0,2/6,other
2 BED 24H DOORMAN BUILDING FIDI NO FEE,2,3900.0,2/6,financial district
"$2,25o 2Bed 1Bath w/Rooftop+Elevator+Laundry",2,2.0,2/6,other
SUPER BRIGHT CORNER ROOM  IN 3 BED 2 BATH IN PARKSLOPE,3,1450.0,2/6,other
"*SPACIOUS ""1 BR."" / PRIME HELL’S KITCHEN (WEST 46 ST. & 9 AV.)",1,2475.0,2/6,other
"BEAUTIFULLY RENOVATED 2BED, ALL NEW, CENTRAL A/C+HEAT, & BALCONY!",2,2450.0,2/6,other
"ONLY$1000 FEE,1BRnearLIRR,YARD,DRIVEWAYavailableALL UTILITIES INCLUDED",1,1900.0,2/6,other
"2 Bed / 1 Bath Dishwasher, Private Backyard, High Ceilings",2,3385.0,2/6,crown heights
"In ""Pelham Bay"" area,large 3 bed apt,quiet area!",3,2700.0,2/6,other
Lovely 2 Bedroom Apartment For Rent in Prime Astoria,2,2500.0,2/6,other
"4bed - 2 bath, Duplex, Outdoor Space, updated appliances, Laundry, AC",4,3899.0,2/6,crown heights
**STUNNING 3 BED/ 2 BATH DUPLEX IN BED-STUY**NO FEE**,3,2950.0,2/6,bed stuy
Renovated 1 Bedroom,1,3295.0,2/6,other
"HALF MONTH FEE3BR,NEW QUARTZkit/STAINLESS STEELapp,NEWbathWOODfl,C/AIR",3,2550.0,2/6,other
Fabulous 2 bedroom with home office,2,2300.0,2/6,other
X marks the spot! You've just found a gorgeous 1 bed / 1 bath!,1,2085.0,2/6,other
**GORGEOUS 3 BED/ 1 BATH APT IN EAST FLATBUSH WITH AMENITIES*NO FEE**,3,2600.0,2/6,other
**STUNNING NEWLY RENOVATED 3 BED/ 1 BATH APT IN PRIME WILLIAMSBURG**,3,3800.0,2/6,other
"BEAUTIFULLY RENOVATED 2BED, ALL NEW, CENTRAL A/C+HEAT, & BALCONY!",2,2450.0,2/6,other
Spacious 3 bedroom Duplex in Bushwick! NO FEE,3,3250.0,2/6,buschwick
NO FEE * NEWLY RENOVATED 3 BED * 2 BATHS * HUGE BEDROOMS *,3,2899.0,2/6,brooklyn
Big & pretty 3 bed 2 bath 1 kitc 1 LR 5 split AC,3,2600.0,2/6,other
* 2 BED W/ IN UNIT LAUNDRY * NATURAL LIGHT * HEAT AND HOT WATER INCL,2,2382.0,2/6,brooklyn
OCEAN HILL GIGANTIC 3 BED DUPLEX PLUS ROOFTOP,3,3200.0,2/6,brooklyn
Brand New 2Bed 1Bath W/Laundry in unit! Steps to Franklin Ave!,2,3095.0,2/6,crown heights
Fantastic 2 bed 1.5 bath 1 laundry 1 LR 2 skylights 1 kitchen,2,2450.0,2/6,other
"Brand New 2Bed/1Bath Overlooking the park! B,Q Trains",2,2750.0,2/6,other
Sunkissed 2 bed 1 bath apt in elevator building,2,2500.0,2/6,other
* NO FEE * IN UNIT LAUNDRY * HEAT&HW INCLUDED * 4 BED 1.5 BATH *,4,3199.0,2/6,brooklyn
Midtown West 2 Bedroom,2,3950.0,2/6,other
"NO FEE+ 1 Month FREE RENT: Luxury 2 Bed,Elevator,Doorman,Gym,Laundry",2,4500.0,2/6,other
MARIA HERNANDEZ* 3 BEDROOM DUPLEX**PRIME LOCATION,3,3500.0,2/6,other
BEAUTIFUL 3 BED 1 BATH IN PRIME CROWN HEIGHTS! LOTS OF LIGHT & NO FEE,3,2600.0,2/6,crown heights
HUGE 2 BED 1.5 BATH DUPLEX IN CLINTON HILL FOR A SWEET PRICE! NO FEE!,2,2800.0,2/6,other
MASSIVE 2 BED 1 BATH W/ PRIVATE YARD IN CROWN HEIGHTS! NO BROKER’S FEE,2,2500.0,2/6,crown heights
GORGEOUS 1 BED 1 BATH IN CLINTON HILL FOR A SWEET PRICE! NO FEE!,1,2200.0,2/6,other
"NO FEE+ 1 Month FREE RENT: Luxury 1 Bed,Elevator,Doorman,Gym,Laundry",1,3400.0,2/6,other
*STUNNING 2 BED 1 BATH IN LUXURY BUILDING! LOTS OF AMENITIES NO FEE!*,2,2400.0,2/6,other
large 1Br in the center of White Plains,1,2300.0,2/6,other
HUGE 3 BED IN GOWANUS/PARK SLOPE!! **LAUNDRY IN BUILDING**,3,4200.0,2/6,other
2 BED PLUS LARGE BASEMENT AND BACKYARD IN CLINTON HILL!!!! **MUST SEE*,2,3000.0,2/6,other
3 BED AVAILABLE IN CROWN HEIGHTS!! **GYM AND FURNISHED ROOFTOP!!**,3,2850.0,2/6,crown heights
Sunny spacious king size 1br PRIME L.E.S lots of closets RARE find!,1,2299.0,2/6,other
BRAND NEW! 2Bed/1Bath Prime prospect park south! Right by the park,2,2750.0,2/6,other
Brand new 1br Hell's kitchen prime location W/D and dishwasher NO FEE!,1,3146.0,2/6,other
Gorgeous Brand New 1Bed/1Bath + Two private Balconies in Prime PPS!,1,2865.0,2/6,other
Huge 2 bedroom apartment with a balcony in an amazing new building!,2,3000.0,2/6,other
Huge 4br/2bath nestled in the heart of tree-lined Crown Heights.,4,3390.0,2/6,crown heights
3 bed 2 bath with a huge private balcony right by Maria Hernandez Park,3,4000.0,2/6,buschwick
Huge 4br/2bath nestled in the heart of tree-lined Crown Heights.,4,3390.0,2/6,crown heights
Fresh N clean Cozy small 1 bedroom apt Newly painted Full Bath w/ bath,1,2375.0,2/6,bed stuy
Spacious 3 bed 1 bath duplex in Williamsburg * 2 weeks free Rent stabilized*,3,4646.0,2/6,other
Spacious 2 bed + mezzanine 1 bath apt in Bushwick. Near myrtle ave,2,3300.0,2/6,buschwick
Brand New 3 Bedroom with open concept living room and modern kitchen,3,3300.0,2/6,buschwick
Spacious 2 bed in the heart of Prospect Heights.,2,3850.0,2/6,other
Spacious 2 bed 2 bath apt in Prime Bedstuy * 1 month free*,2,3400.0,2/6,bed stuy
Amazing 3 bedroom apartment with huge private terrace!,3,6765.0,2/6,other
Awesome 1 bedroom apartment with a spacious living room,1,3300.0,2/6,bed stuy
Sunkissed 3 bed 1 bath apt in Gowanus March 1 move in,3,4400.0,2/6,other
Spacious 3 bed 2 bath apt in Bedstuy,3,2900.0,2/6,other
Spacious high ceiling stunning 2 bed 1.5 bath in Bedstuy,2,3400.0,2/6,bed stuy
"Amazing 2 bed with in unit laundry, hardwood floors",2,2700.0,2/6,buschwick
Murray Hill 1 Bedroom with In Unit Washer/Dryer,1,3295.0,2/6,other
HUGE 4 bed 1 bath apt in Flatbush,4,3200.0,2/6,other
LUXURY 2 BEDROOM**GYM**ELEVATOR**ROOFTOP**LOUNDRY**NO FEE,2,2550.0,2/6,other
1 Bed 1 Bath//Laundry// Backyard//dishwasher BUSHWICK!! **NO FEE**,1,2350.0,2/6,buschwick
3 Bedrooms 2 Bathrooms,3,2950.0,2/6,other
Modern and open layout 2 bed / 1 bath apartment near Prospect Park,2,2500.0,2/6,other
MASSIVE 4 BEDROOM WITH PARKING! NO FEE,4,3200.0,2/6,brooklyn
BRAND NEW 2 Bed 1.5 Bath Laundry in unit NO FEE,2,3400.0,2/6,bed stuy
Gigantic Renovated 4 Bedroom Apartment in a private house with,4,3200.0,2/6,other
March 1 Spacious 4 bed 2 bath apt in Ridgewood,4,3700.0,2/6,other
3 Bedroom Apt for rent,3,2200.0,2/6,other
Sunny 3 Bedroom Apt For Rent,3,2200.0,2/6,other
3 Bedroom Apt for rent,3,2400.0,2/6,other
MASSIVE/BRIGHT  2 BEDROOM IN PRIME LOCATION,2,3400.0,2/6,bed stuy
"LARGE AND MODERN ~ 4 BED, 2 FULL BATHROOMS! ~ GREAT LOCATION",4,3800.0,2/6,other
SPACIOUS 2 BEDROOM IN PLG,2,2500.0,2/6,other
The perfect 3 bed + office ~ private outdoor space - laundry in-unit,3,4100.0,2/6,bed stuy
Very spacious and very sunny! 5 bed / 2 bath duplex with BACKYARD!,5,4800.0,2/6,bed stuy
STUNNING 2 BED!! PRIME LOCATION,2,2800.0,2/6,bed stuy
Modern 1 bed in New Development!!,1,2300.0,2/6,crown heights
MASSIVE 3 BED 2 Bath!! W/D IN UNIT!!,3,3200.0,2/6,brooklyn
"Riverdale 2 bedroom ""AS-IS""",2,1995.0,2/6,other
Large beautiful 3 bedroom/1.5bathroom,3,2600.0,2/6,other
1 bedroom apartment in astoria,1,2250.0,2/6,other
"$3,300 /1 BR Apt. with TERRACE-RENOVATED-Central Park Brownstone",1,3300.0,2/6,other
"NO FEE!! LARGE 1 BEDROOM, 2 SUBWAY LINES TO THE CITY",1,1390.0,2/6,other
HUGE Upper East Side 5 bedroom 2.5 Bathroom big enough for an elephant,5,5995.0,2/6,other
SPACIOUS MIDTOWN WEST 2 BED DIGS___ELEV/ LNDRY BLDG!!!,2,3695.0,2/6,other
BEAUTIFUL Gramercy Park 3 bedroom,3,6195.0,2/6,other
Upper East Side 3 Bedroom,3,2940.0,2/6,other
Upper West Side 1 Bedroom,1,2700.0,2/6,other
Renovated 3bed** New Kitchen** W/D*Parking,3,4000.0,2/6,other
Renovated XL 2.5 Bed_Private Yard_Laundry_Private Entrance,5,3000.0,2/5,crown heights
Upper West Side 3 Bedroom 2 Bathroom,3,4495.0,2/5,other
FURNISHED 2 Bed+PRIVATE YARD+Exposed Brick,2,3800.0,2/5,bed stuy
2 Bed Near City College & A/D/B/C/1 Trains!,2,1950.0,2/5,other
"2 BED/ 2 BATH CONDO: balcony, w/d, elevator, parking, live in super!",2,2800.0,2/5,other
Newly Renovated 2 Bed! - Central Bushwick - Available Now,2,2550.0,2/5,buschwick
2BR Apt + Elevator + Dishwasher + Pets ok in kensington --  slope park,2,2500.0,2/5,other
🛑PROSPECT PARK🟢New 2BR/Private Backyard/Laundry @B/Q/2/5Train No Fee,2,2595.0,2/5,other
"@ 1Fl renovated 3bed/1bath Apt w/i ""Heat/ Backyard"" incld. @",3,2300.0,2/5,other
BRAND NEW MODERN 4 BEDROOM APART’S STUDENTS DISCOUNT No Fee,4,4583.0,2/5,other
NO FEE Gorgeous 1BR Brownstone in the Heart of Bed Stuy,1,2600.0,2/5,bed stuy
"VERY SPACIOUS 2Bed,By Maria Hernandez 1.5 bath HEAT HOT WATER INCLUDED",2,2850.0,2/5,buschwick
Beautiful sun drenched 2 bedroom apt,2,2750.0,2/5,other
Beautiful 1 Bedroom plus den near Clove lake.,1,1700.0,2/5,other
"Rego Park, Sunny 3 beds, 2 baths, balcony, newly renovated, by owner",3,3400.0,2/5,other
"_____Enjoy New 2 bed Washer/Dryer inc_____Gym, Package Room, Roof Ac",2,3700.0,2/5,other
First floor walk up 1 bedroom NO FEE,1,1750.0,2/5,other
True 2 bed in a great area of Williamsburg,2,2750.0,2/5,other
Gorgeous 3 bed 1 bath space for an amazing price!,3,2500.0,2/5,bed stuy
3 Bed 2.5 Bath// Can NO FEE,3,3500.0,2/5,other
Spacious 3 bedroom Duplex in Bushwick! NO FEE,3,3450.0,2/5,buschwick
MASSIVE 3 BEDROOM 1 BATH** LAUNDRY IN UNIT**NO FEE,3,2800.0,2/5,other
Spacious 3 Bed 1.5 Bath + Backyard! NO FEE,3,3200.0,2/5,buschwick
3 Bed 2 Bath GREAT DEAL,3,2800.0,2/5,bed stuy
